공장명,브랜드,모델명,모델 구분,트림명,차량구분,연료구분,차량형태,전장,전폭,전고,CO2배출량,배기량,공차중량,연비,부품명,재고량,생산상태,차종,차종트림
중국공장,현대,쏘나타,스마트스트림가솔린2.0하이브리드,Premium,준중형,하이브리드,세단,4900,1860,1445,134,1999,1490,19,인포테인먼트,287,생산중,쏘나타 Premium,쏘나타 Premium
인도공장,현대,쏘나타,스마트스트림가솔린2.0하이브리드,Premium,준중형,하이브리드,세단,4900,1860,1445,134,1999,1490,19,타이어,176,생산중,쏘나타 Premium,쏘나타 Premium
튀르키예공장,현대,쏘나타,스마트스트림가솔린2.0하이브리드,Premium,준중형,하이브리드,세단,4900,1860,1445,134,1999,1490,19,헤드램프,200,생산중,쏘나타 Premium,쏘나타 Premium
전주공장,현대,쏘나타,스마트스트림가솔린2.0하이브리드,Premium,준중형,하이브리드,세단,4900,1860,1445,134,1999,1490,19,ABS 모듈,245,생산중,쏘나타 Premium,쏘나타 Premium
아산공장,현대,쏘나타,스마트스트림가솔린1.6터보,NLine,준중형,가솔린,세단,4900,1860,1445,126,1598,1500,13,모터,147,생산중,쏘나타 NLine,쏘나타 NLine
전주공장,현대,쏘나타,스마트스트림가솔린1.6터보,NLine,준중형,가솔린,세단,4900,1860,1445,126,1598,1500,13,변속기,266,생산중,쏘나타 NLine,쏘나타 NLine
싱가포르공장,현대,쏘나타,스마트스트림가솔린1.6터보,NLine,준중형,가솔린,세단,4900,1860,1445,126,1598,1500,13,인포테인먼트,179,생산중,쏘나타 NLine,쏘나타 NLine
울산공장,현대,쏘나타,스마트스트림가솔린1.6터보,NLine,준중형,가솔린,세단,4900,1860,1445,126,1598,1500,13,타이어,79,생산중,쏘나타 NLine,쏘나타 NLine
아산공장,현대,쏘나타,스마트스트림가솔린1.6터보,NLine,준중형,가솔린,세단,4900,1860,1445,126,1598,1500,13,헤드램프,158,생산중,쏘나타 NLine,쏘나타 NLine
아산공장,현대,쏘나타,스마트스트림가솔린1.6터보,NLine,준중형,가솔린,세단,4900,1860,1445,126,1598,1500,13,배터리,145,생산중,쏘나타 NLine,쏘나타 NLine
인도네시아공장,현대,쏘나타,스마트스트림가솔린1.6터보,NLine,준중형,가솔린,세단,4900,1860,1445,126,1598,1500,13,에어컨 컴프레서,127,생산중,쏘나타 NLine,쏘나타 NLine
튀르키예공장,현대,쏘나타,스마트스트림가솔린1.6터보,NLine,준중형,가솔린,세단,4900,1860,1445,126,1598,1500,13,인포테인먼트,218,생산중,쏘나타 NLine,쏘나타 NLine
아산공장,현대,쏘나타,스마트스트림가솔린1.6터보,NLine,준중형,가솔린,세단,4900,1860,1445,126,1598,1500,13,타이어,170,생산중,쏘나타 NLine,쏘나타 NLine
아산공장,현대,쏘나타,스마트스트림가솔린1.6터보,NLine,준중형,가솔린,세단,4900,1860,1445,126,1598,1500,13,헤드램프,212,생산중,쏘나타 NLine,쏘나타 NLine
전주공장,현대,쏘나타,스마트스트림가솔린1.6터보,NLine,준중형,가솔린,세단,4900,1860,1445,126,1598,1500,13,ABS 모듈,102,생산중,쏘나타 NLine,쏘나타 NLine
울산공장,현대,쏘나타,스마트스트림가솔린2.5터보,NLine,준중형,가솔린,세단,4900,1860,1445,170,2497,1550,11,모터,86,생산중,쏘나타 NLine,쏘나타 NLine
브라질공장,현대,쏘나타,스마트스트림가솔린2.5터보,NLine,준중형,가솔린,세단,4900,1860,1445,170,2497,1550,11,변속기,206,생산중,쏘나타 NLine,쏘나타 NLine
브라질공장,현대,쏘나타,스마트스트림가솔린2.5터보,NLine,준중형,가솔린,세단,4900,1860,1445,170,2497,1550,11,인포테인먼트,195,생산중,쏘나타 NLine,쏘나타 NLine
울산공장,현대,쏘나타,스마트스트림가솔린2.5터보,NLine,준중형,가솔린,세단,4900,1860,1445,170,2497,1550,11,타이어,270,생산중,쏘나타 NLine,쏘나타 NLine
인도네시아공장,현대,쏘나타,스마트스트림가솔린2.5터보,NLine,준중형,가솔린,세단,4900,1860,1445,170,2497,1550,11,헤드램프,232,생산중,쏘나타 NLine,쏘나타 NLine
전주공장,현대,쏘나타,스마트스트림가솔린2.5터보,NLine,준중형,가솔린,세단,4900,1860,1445,170,2497,1550,11,배터리,189,생산중,쏘나타 NLine,쏘나타 NLine
싱가포르공장,현대,쏘나타,스마트스트림가솔린2.5터보,NLine,준중형,가솔린,세단,4900,1860,1445,170,2497,1550,11,에어컨 컴프레서,123,생산중,쏘나타 NLine,쏘나타 NLine
울산공장,현대,쏘나타,스마트스트림가솔린2.5터보,NLine,준중형,가솔린,세단,4900,1860,1445,170,2497,1550,11,인포테인먼트,208,생산중,쏘나타 NLine,쏘나타 NLine
전주공장,현대,쏘나타,스마트스트림가솔린2.5터보,NLine,준중형,가솔린,세단,4900,1860,1445,170,2497,1550,11,타이어,96,생산중,쏘나타 NLine,쏘나타 NLine
앨라배마공장,현대,쏘나타,스마트스트림가솔린2.5터보,NLine,준중형,가솔린,세단,4900,1860,1445,170,2497,1550,11,헤드램프,82,생산중,쏘나타 NLine,쏘나타 NLine
싱가포르공장,현대,쏘나타,스마트스트림가솔린2.5터보,NLine,준중형,가솔린,세단,4900,1860,1445,170,2497,1550,11,ABS 모듈,275,생산중,쏘나타 NLine,쏘나타 NLine
중국공장,현대,쏘나타,스마트스트림가솔린2.0하이브리드,Premium,준중형,하이브리드,세단,4900,1860,1445,170,1999,1550,19,모터,194,생산중,쏘나타 Premium,쏘나타 Premium
싱가포르공장,현대,쏘나타,스마트스트림가솔린2.0하이브리드,Premium,준중형,하이브리드,세단,4900,1860,1445,170,1999,1550,19,변속기,209,생산중,쏘나타 Premium,쏘나타 Premium
앨라배마공장,현대,쏘나타,스마트스트림가솔린2.0하이브리드,Premium,준중형,하이브리드,세단,4900,1860,1445,170,1999,1550,19,인포테인먼트,65,생산중,쏘나타 Premium,쏘나타 Premium
앨라배마공장,현대,쏘나타,스마트스트림가솔린2.0하이브리드,Premium,준중형,하이브리드,세단,4900,1860,1445,170,1999,1550,19,타이어,187,생산중,쏘나타 Premium,쏘나타 Premium
인도공장,현대,쏘나타,스마트스트림가솔린2.0하이브리드,Premium,준중형,하이브리드,세단,4900,1860,1445,170,1999,1550,19,헤드램프,250,생산중,쏘나타 Premium,쏘나타 Premium
튀르키예공장,현대,쏘나타,스마트스트림가솔린2.0하이브리드,Premium,준중형,하이브리드,세단,4900,1860,1445,170,1999,1550,19,배터리,136,생산중,쏘나타 Premium,쏘나타 Premium
중국공장,현대,쏘나타,스마트스트림가솔린2.0하이브리드,Premium,준중형,하이브리드,세단,4900,1860,1445,170,1999,1550,19,에어컨 컴프레서,73,생산중,쏘나타 Premium,쏘나타 Premium
브라질공장,현대,쏘나타,스마트스트림가솔린2.0하이브리드,Premium,준중형,하이브리드,세단,4900,1860,1445,170,1999,1550,19,인포테인먼트,274,생산중,쏘나타 Premium,쏘나타 Premium
인도네시아공장,현대,쏘나타,스마트스트림가솔린2.0하이브리드,Premium,준중형,하이브리드,세단,4900,1860,1445,170,1999,1550,19,타이어,281,생산중,쏘나타 Premium,쏘나타 Premium
중국공장,현대,쏘나타,스마트스트림가솔린2.0하이브리드,Premium,준중형,하이브리드,세단,4900,1860,1445,170,1999,1550,19,헤드램프,208,생산중,쏘나타 Premium,쏘나타 Premium
중국공장,현대,쏘나타,스마트스트림가솔린2.0하이브리드,Premium,준중형,하이브리드,세단,4900,1860,1445,170,1999,1550,19,ABS 모듈,192,생산중,쏘나타 Premium,쏘나타 Premium
전주공장,현대,쏘나타,스마트스트림가솔린2.0하이브리드,Exclusive,준중형,하이브리드,세단,4900,1860,1445,170,1999,1550,19,모터,146,생산중,쏘나타 Exclusive,쏘나타 Exclusive
아산공장,현대,쏘나타,스마트스트림가솔린2.0하이브리드,Exclusive,준중형,하이브리드,세단,4900,1860,1445,170,1999,1550,19,변속기,56,생산중,쏘나타 Exclusive,쏘나타 Exclusive
아산공장,현대,쏘나타,스마트스트림가솔린2.0하이브리드,Exclusive,준중형,하이브리드,세단,4900,1860,1445,170,1999,1550,19,인포테인먼트,73,생산중,쏘나타 Exclusive,쏘나타 Exclusive
중국공장,현대,쏘나타,스마트스트림가솔린2.0하이브리드,Exclusive,준중형,하이브리드,세단,4900,1860,1445,170,1999,1550,19,타이어,178,생산중,쏘나타 Exclusive,쏘나타 Exclusive
튀르키예공장,현대,쏘나타,스마트스트림가솔린2.0하이브리드,Exclusive,준중형,하이브리드,세단,4900,1860,1445,170,1999,1550,19,헤드램프,193,생산중,쏘나타 Exclusive,쏘나타 Exclusive
인도공장,현대,쏘나타,스마트스트림가솔린2.0하이브리드,Exclusive,준중형,하이브리드,세단,4900,1860,1445,170,1999,1550,19,배터리,161,생산중,쏘나타 Exclusive,쏘나타 Exclusive
울산공장,현대,쏘나타,스마트스트림가솔린2.0하이브리드,Exclusive,준중형,하이브리드,세단,4900,1860,1445,170,1999,1550,19,에어컨 컴프레서,233,생산중,쏘나타 Exclusive,쏘나타 Exclusive
싱가포르공장,현대,쏘나타,스마트스트림가솔린2.0하이브리드,Exclusive,준중형,하이브리드,세단,4900,1860,1445,170,1999,1550,19,인포테인먼트,281,생산중,쏘나타 Exclusive,쏘나타 Exclusive
체코공장,현대,쏘나타,스마트스트림가솔린2.0하이브리드,Exclusive,준중형,하이브리드,세단,4900,1860,1445,170,1999,1550,19,타이어,129,생산중,쏘나타 Exclusive,쏘나타 Exclusive
브라질공장,현대,쏘나타,스마트스트림가솔린2.0하이브리드,Exclusive,준중형,하이브리드,세단,4900,1860,1445,170,1999,1550,19,헤드램프,50,생산중,쏘나타 Exclusive,쏘나타 Exclusive
앨라배마공장,현대,쏘나타,스마트스트림가솔린2.0하이브리드,Exclusive,준중형,하이브리드,세단,4900,1860,1445,170,1999,1550,19,ABS 모듈,86,생산중,쏘나타 Exclusive,쏘나타 Exclusive
중국공장,현대,쏘나타,스마트스트림가솔린2.0하이브리드,Inspiration,준중형,하이브리드,세단,4900,1860,1445,170,1999,1550,19,모터,150,생산중,쏘나타 Inspiration,쏘나타 Inspiration
체코공장,현대,쏘나타,스마트스트림가솔린2.0하이브리드,Inspiration,준중형,하이브리드,세단,4900,1860,1445,170,1999,1550,19,변속기,264,생산중,쏘나타 Inspiration,쏘나타 Inspiration
브라질공장,현대,쏘나타,스마트스트림가솔린2.0하이브리드,Inspiration,준중형,하이브리드,세단,4900,1860,1445,170,1999,1550,19,인포테인먼트,275,생산중,쏘나타 Inspiration,쏘나타 Inspiration
싱가포르공장,현대,쏘나타,스마트스트림가솔린2.0하이브리드,Inspiration,준중형,하이브리드,세단,4900,1860,1445,170,1999,1550,19,타이어,212,생산중,쏘나타 Inspiration,쏘나타 Inspiration
브라질공장,현대,쏘나타,스마트스트림가솔린2.0하이브리드,Inspiration,준중형,하이브리드,세단,4900,1860,1445,170,1999,1550,19,헤드램프,55,생산중,쏘나타 Inspiration,쏘나타 Inspiration
체코공장,현대,쏘나타,스마트스트림가솔린2.0하이브리드,Inspiration,준중형,하이브리드,세단,4900,1860,1445,170,1999,1550,19,배터리,238,생산중,쏘나타 Inspiration,쏘나타 Inspiration
브라질공장,현대,쏘나타,스마트스트림가솔린2.0하이브리드,Inspiration,준중형,하이브리드,세단,4900,1860,1445,170,1999,1550,19,에어컨 컴프레서,205,생산중,쏘나타 Inspiration,쏘나타 Inspiration
앨라배마공장,현대,쏘나타,스마트스트림가솔린2.0하이브리드,Inspiration,준중형,하이브리드,세단,4900,1860,1445,170,1999,1550,19,인포테인먼트,101,생산중,쏘나타 Inspiration,쏘나타 Inspiration
튀르키예공장,현대,쏘나타,스마트스트림가솔린2.0하이브리드,Inspiration,준중형,하이브리드,세단,4900,1860,1445,170,1999,1550,19,타이어,217,생산중,쏘나타 Inspiration,쏘나타 Inspiration
앨라배마공장,현대,쏘나타,스마트스트림가솔린2.0하이브리드,Inspiration,준중형,하이브리드,세단,4900,1860,1445,170,1999,1550,19,헤드램프,238,생산중,쏘나타 Inspiration,쏘나타 Inspiration
브라질공장,현대,쏘나타,스마트스트림가솔린2.0하이브리드,Inspiration,준중형,하이브리드,세단,4900,1860,1445,170,1999,1550,19,ABS 모듈,213,생산중,쏘나타 Inspiration,쏘나타 Inspiration
싱가포르공장,현대,아반떼,스마트스트림가솔린1.6,Smart,준중형,가솔린,세단,4710,1825,1420,118,1598,1235,15,모터,203,생산중,아반떼 Smart,아반떼 Smart
중국공장,현대,아반떼,스마트스트림가솔린1.6,Smart,준중형,가솔린,세단,4710,1825,1420,118,1598,1235,15,변속기,129,생산중,아반떼 Smart,아반떼 Smart
체코공장,현대,아반떼,스마트스트림가솔린1.6,Smart,준중형,가솔린,세단,4710,1825,1420,118,1598,1235,15,인포테인먼트,274,생산중,아반떼 Smart,아반떼 Smart
전주공장,현대,아반떼,스마트스트림가솔린1.6,Smart,준중형,가솔린,세단,4710,1825,1420,118,1598,1235,15,타이어,211,생산중,아반떼 Smart,아반떼 Smart
중국공장,현대,아반떼,스마트스트림가솔린1.6,Smart,준중형,가솔린,세단,4710,1825,1420,118,1598,1235,15,헤드램프,275,생산중,아반떼 Smart,아반떼 Smart
아산공장,현대,아반떼,스마트스트림가솔린1.6,Smart,준중형,가솔린,세단,4710,1825,1420,118,1598,1235,15,배터리,99,생산중,아반떼 Smart,아반떼 Smart
인도공장,현대,아반떼,스마트스트림가솔린1.6,Smart,준중형,가솔린,세단,4710,1825,1420,118,1598,1235,15,에어컨 컴프레서,65,생산중,아반떼 Smart,아반떼 Smart
울산공장,현대,아반떼,스마트스트림가솔린1.6,Smart,준중형,가솔린,세단,4710,1825,1420,118,1598,1235,15,인포테인먼트,119,생산중,아반떼 Smart,아반떼 Smart
아산공장,현대,아반떼,스마트스트림가솔린1.6,Smart,준중형,가솔린,세단,4710,1825,1420,118,1598,1235,15,타이어,58,생산중,아반떼 Smart,아반떼 Smart
인도네시아공장,현대,아반떼,스마트스트림가솔린1.6,Smart,준중형,가솔린,세단,4710,1825,1420,118,1598,1235,15,헤드램프,254,생산중,아반떼 Smart,아반떼 Smart
튀르키예공장,현대,아반떼,스마트스트림가솔린1.6,Smart,준중형,가솔린,세단,4710,1825,1420,118,1598,1235,15,ABS 모듈,80,생산중,아반떼 Smart,아반떼 Smart
아산공장,현대,아반떼,스마트스트림가솔린1.6,Modern,준중형,가솔린,세단,4710,1825,1420,118,1598,1235,15,모터,75,생산중,아반떼 Modern,아반떼 Modern
중국공장,현대,아반떼,스마트스트림가솔린1.6,Modern,준중형,가솔린,세단,4710,1825,1420,118,1598,1235,15,변속기,225,생산중,아반떼 Modern,아반떼 Modern
싱가포르공장,현대,아반떼,스마트스트림가솔린1.6,Modern,준중형,가솔린,세단,4710,1825,1420,118,1598,1235,15,인포테인먼트,270,생산중,아반떼 Modern,아반떼 Modern
아산공장,현대,아반떼,스마트스트림가솔린1.6,Modern,준중형,가솔린,세단,4710,1825,1420,118,1598,1235,15,타이어,241,생산중,아반떼 Modern,아반떼 Modern
울산공장,현대,아반떼,스마트스트림가솔린1.6,Modern,준중형,가솔린,세단,4710,1825,1420,118,1598,1235,15,헤드램프,251,생산중,아반떼 Modern,아반떼 Modern
중국공장,현대,아반떼,스마트스트림가솔린1.6,Modern,준중형,가솔린,세단,4710,1825,1420,118,1598,1235,15,배터리,74,생산중,아반떼 Modern,아반떼 Modern
체코공장,현대,아반떼,스마트스트림가솔린1.6,Modern,준중형,가솔린,세단,4710,1825,1420,118,1598,1235,15,에어컨 컴프레서,122,생산중,아반떼 Modern,아반떼 Modern
아산공장,현대,아반떼,스마트스트림가솔린1.6,Modern,준중형,가솔린,세단,4710,1825,1420,118,1598,1235,15,인포테인먼트,206,생산중,아반떼 Modern,아반떼 Modern
싱가포르공장,현대,아반떼,스마트스트림가솔린1.6,Modern,준중형,가솔린,세단,4710,1825,1420,118,1598,1235,15,타이어,184,생산중,아반떼 Modern,아반떼 Modern
아산공장,현대,아반떼,스마트스트림가솔린1.6,Modern,준중형,가솔린,세단,4710,1825,1420,118,1598,1235,15,헤드램프,132,생산중,아반떼 Modern,아반떼 Modern
체코공장,현대,아반떼,스마트스트림가솔린1.6,Modern,준중형,가솔린,세단,4710,1825,1420,118,1598,1235,15,ABS 모듈,209,생산중,아반떼 Modern,아반떼 Modern
싱가포르공장,현대,아반떼,스마트스트림가솔린1.6,Inspiration,준중형,가솔린,세단,4710,1825,1420,118,1598,1235,15,모터,50,생산중,아반떼 Inspiration,아반떼 Inspiration
인도공장,현대,아반떼,스마트스트림가솔린1.6,Inspiration,준중형,가솔린,세단,4710,1825,1420,118,1598,1235,15,변속기,116,생산중,아반떼 Inspiration,아반떼 Inspiration
전주공장,현대,아반떼,스마트스트림가솔린1.6,Inspiration,준중형,가솔린,세단,4710,1825,1420,118,1598,1235,15,인포테인먼트,188,생산중,아반떼 Inspiration,아반떼 Inspiration
아산공장,현대,아반떼,스마트스트림가솔린1.6,Inspiration,준중형,가솔린,세단,4710,1825,1420,118,1598,1235,15,타이어,99,생산중,아반떼 Inspiration,아반떼 Inspiration
아산공장,현대,아반떼,스마트스트림가솔린1.6,Inspiration,준중형,가솔린,세단,4710,1825,1420,118,1598,1235,15,헤드램프,126,생산중,아반떼 Inspiration,아반떼 Inspiration
싱가포르공장,현대,아반떼,스마트스트림가솔린1.6,Inspiration,준중형,가솔린,세단,4710,1825,1420,118,1598,1235,15,배터리,185,생산중,아반떼 Inspiration,아반떼 Inspiration
인도공장,현대,아반떼,스마트스트림가솔린1.6,Inspiration,준중형,가솔린,세단,4710,1825,1420,118,1598,1235,15,에어컨 컴프레서,235,생산중,아반떼 Inspiration,아반떼 Inspiration
